"game_id","season","team","point_diff","wins","pred_prob","home","turnover_diff","off_pass_epa","off_rush_epa","def_pass_epa","def_rush_epa"
"2004_12_MIA_SF",2004,"SF",-7,0,0.427161983279194,1,-1,-0.324501387484861,-0.251543970459708,0.0685855602395359,-0.689857030733644
"2004_12_NO_ATL",2004,"ATL",3,1,0.532392508219696,1,0,0.126445430254383,-0.132088060856664,0.0592079897504536,0.0820254041073093
"2004_12_NO_ATL",2004,"NO",-3,0,0.467607491780363,0,0,0.0592079897504536,0.0820254041073093,0.126445430254383,-0.132088060856664
"2004_12_NYJ_ARI",2004,"ARI",-10,0,0.188923094840615,1,-4,-0.0312100193233421,-0.33325611754589,0.185584408309332,-0.0637674800236709
"2004_12_NYJ_ARI",2004,"NYJ",10,1,0.811076905159443,0,4,0.185584408309332,-0.0637674800236709,-0.0312100193233421,-0.33325611754589
"2004_12_OAK_DEN",2004,"DEN",-1,0,0.749983571363323,1,0,0.298162017647738,-0.451441989936228,0.0399906967412564,-0.487196540583682
"2004_12_OAK_DEN",2004,"LV",1,1,0.250016428636732,0,0,0.0399906967412564,-0.487196540583682,0.298162017647738,-0.451441989936228
"2004_12_PHI_NYG",2004,"NYG",-21,0,-0.0307550651753285,1,-1,-0.562406623058258,-0.0759983401977871,0.169857489886463,0.127366616685564
"2004_12_PHI_NYG",2004,"PHI",21,1,1.03075506517539,0,1,0.169857489886463,0.127366616685564,-0.562406623058258,-0.0759983401977871
"2004_12_SD_KC",2004,"KC",-3,0,0.349897341958801,1,0,0.0413566407993384,0.348180243429462,0.505891078172562,0.0846321036472175
"2004_12_SD_KC",2004,"LAC",3,1,0.65010265804126,0,0,0.505891078172562,0.0846321036472175,0.0413566407993384,0.348180243429462
"2004_12_STL_GB",2004,"GB",28,1,1.19244258493644,1,3,0.48422461540617,0.342149231941081,0.0542857016365089,-0.323665736446856
"2004_12_STL_GB",2004,"LA",-28,0,-0.192442584936384,0,-3,0.0542857016365089,-0.323665736446856,0.48422461540617,0.342149231941081
"2004_12_TB_CAR",2004,"CAR",7,1,0.717011461639951,1,2,0.186702246684895,-0.123375215767316,0.226252529623228,-0.432740295120731
"2004_12_TB_CAR",2004,"TB",-7,0,0.282988538360106,0,-2,0.226252529623228,-0.432740295120731,0.186702246684895,-0.123375215767316
"2004_12_TEN_HOU",2004,"HOU",10,1,0.742250170900634,1,2,0.0515507748917374,0.376415944550536,0.238310969647596,-0.275106663393039
"2004_12_TEN_HOU",2004,"TEN",-10,0,0.257749829099426,0,-2,0.238310969647596,-0.275106663393039,0.0515507748917374,0.376415944550536
"2004_12_WAS_PIT",2004,"PIT",9,1,0.748217499880266,1,1,-0.0872708279845276,-0.0728026963462231,-0.230971413104618,-0.222557256513807
"2004_12_WAS_PIT",2004,"WAS",-9,0,0.251782500119791,0,-1,-0.230971413104618,-0.222557256513807,-0.0872708279845276,-0.0728026963462231
"2004_13_ARI_DET",2004,"ARI",-14,0,0.076698700631271,0,-3,-0.401041821289554,-0.119333678306753,-0.199492122935865,0.223030428241553
"2004_13_ARI_DET",2004,"DET",14,1,0.923301299368787,1,3,-0.199492122935865,0.223030428241553,-0.401041821289554,-0.119333678306753
"2004_13_ATL_TB",2004,"ATL",-27,0,-0.0789803379730558,0,-4,-0.831162157580547,0.0802391068756823,-0.28466859256786,0.123331416498645
"2004_13_ATL_TB",2004,"TB",27,1,1.07898033797311,1,4,-0.28466859256786,0.123331416498645,-0.831162157580547,0.0802391068756823
"2004_13_BUF_MIA",2004,"BUF",10,1,0.873763028824499,0,5,0.370721261288763,-0.380417292151833,-0.186475046117051,-0.101350289293735
"2004_13_BUF_MIA",2004,"MIA",-10,0,0.126236971175558,1,-5,-0.186475046117051,-0.101350289293735,0.370721261288763,-0.380417292151833
"2004_13_CAR_NO",2004,"CAR",11,1,1.12239177725559,0,3,0.340369772823338,-0.0346973936119114,-0.00597132495733802,-1.02006572704704
"2004_13_CAR_NO",2004,"NO",-11,0,-0.12239177725553,1,-3,-0.00597132495733802,-1.02006572704704,0.340369772823338,-0.0346973936119114
"2004_13_CIN_BAL",2004,"BAL",-1,0,0.545323613843932,1,1,0.0122621134016758,0.0445168856794717,0.19706372295344,-0.150487371386079
"2004_13_CIN_BAL",2004,"CIN",1,1,0.454676386156127,0,-1,0.19706372295344,-0.150487371386079,0.0122621134016758,0.0445168856794717
"2004_13_DAL_SEA",2004,"DAL",4,1,0.455602742721938,0,0,0.173775031390607,0.301551339743586,0.420433477683696,-0.211083107074955
"2004_13_DAL_SEA",2004,"SEA",-4,0,0.544397257278122,1,0,0.420433477683696,-0.211083107074955,0.173775031390607,0.301551339743586
"2004_13_DEN_SD",2004,"DEN",-3,0,0.750671176368687,0,2,-0.148083703650582,0.0374660627963021,-0.4933627459261,-0.0126162752167235
"2004_13_DEN_SD",2004,"LAC",3,1,0.249328823631371,1,-2,-0.4933627459261,-0.0126162752167235,-0.148083703650582,0.0374660627963021
"2004_13_GB_PHI",2004,"GB",-30,0,-0.0277281769155289,0,-2,-0.030629547887872,-0.257283894759085,0.446597998821441,-0.0425520882293183
"2004_13_GB_PHI",2004,"PHI",30,1,1.02772817691559,1,2,0.446597998821441,-0.0425520882293183,-0.030629547887872,-0.257283894759085
"2004_13_HOU_NYJ",2004,"HOU",-22,0,0.069520566425559,0,-1,-0.28105089586461,-0.0943224791675069,0.0826676488255044,0.153620852569987
"2004_13_HOU_NYJ",2004,"NYJ",22,1,0.9304794335745,1,1,0.0826676488255044,0.153620852569987,-0.28105089586461,-0.0943224791675069
"2004_13_KC_OAK",2004,"KC",7,1,0.73400488676883,0,-1,0.527094782294481,0.179443860302854,0.252455661643036,-0.233441863565531
"2004_13_KC_OAK",2004,"LV",-7,0,0.26599511323123,1,1,0.252455661643036,-0.233441863565531,0.527094782294481,0.179443860302854
"2004_13_MIN_CHI",2004,"CHI",10,1,0.585721840018013,1,-1,0.172920392514934,-0.143661208454218,-0.130967157725902,0.267505342551158
"2004_13_MIN_CHI",2004,"MIN",-10,0,0.414278159982046,0,1,-0.130967157725902,0.267505342551158,0.172920392514934,-0.143661208454218
"2004_13_NE_CLE",2004,"CLE",-27,0,-0.19738788776814,1,-1,-0.126601604418894,-0.714480230413542,0.641818922490347,-0.116237144315382
"2004_13_NE_CLE",2004,"NE",27,1,1.1973878877682,0,1,0.641818922490347,-0.116237144315382,-0.126601604418894,-0.714480230413542
"2004_13_NYG_WAS",2004,"NYG",-24,0,-0.203368800231925,0,0,-0.253363456885162,-0.265073284155612,0.499723723699589,0.111808982476015
"2004_13_NYG_WAS",2004,"WAS",24,1,1.20336880023198,1,0,0.499723723699589,0.111808982476015,-0.253363456885162,-0.265073284155612
"2004_13_PIT_JAX",2004,"JAX",-1,0,0.462053429994346,1,0,0.411559547544439,-0.0977629087869705,0.56224280417664,-0.0917200815494415
"2004_13_PIT_JAX",2004,"PIT",1,1,0.537946570005713,0,0,0.56224280417664,-0.0917200815494415,0.411559547544439,-0.0977629087869705
"2004_13_SF_STL",2004,"SF",-10,0,0.308812233825492,0,1,-0.285033520065608,-0.0980707194554632,-0.0572053327887839,-0.0763424183514871
"2004_13_SF_STL",2004,"LA",10,1,0.691187766174565,1,-1,-0.0572053327887839,-0.0763424183514871,-0.285033520065608,-0.0980707194554632
"2004_13_TEN_IND",2004,"IND",27,1,0.979165795643024,1,-1,0.548223191991867,0.0544957012520172,-0.102315359743861,0.0164595042780191
"2004_13_TEN_IND",2004,"TEN",-27,0,0.0208342043570356,0,1,-0.102315359743861,0.0164595042780191,0.548223191991867,0.0544957012520172
"2004_14_CHI_JAX",2004,"CHI",-19,0,0.14206298079808,0,-2,-0.338347486851098,-0.353232059723398,-0.0284996567827106,-0.299471427716694
"2004_14_CHI_JAX",2004,"JAX",19,1,0.857937019201975,1,2,-0.0284996567827106,-0.299471427716694,-0.338347486851098,-0.353232059723398
"2004_14_CIN_NE",2004,"CIN",-7,0,0.207467489478556,0,-3,0.322065959077528,-0.074978418966378,0.438770681178775,0.0619217125495197
"2004_14_CIN_NE",2004,"NE",7,1,0.792532510521504,1,3,0.438770681178775,0.0619217125495197,0.322065959077528,-0.074978418966378
"2004_14_CLE_BUF",2004,"BUF",30,1,1.28237733104468,1,3,-0.255153008826562,0.1368336473575,-0.656408187837721,-0.831232138676569
"2004_14_CLE_BUF",2004,"CLE",-30,0,-0.282377331044623,0,-3,-0.656408187837721,-0.831232138676569,-0.255153008826562,0.1368336473575
"2004_14_DET_GB",2004,"DET",-3,0,0.360261683065946,0,0,-0.21621415715297,0.165489788128884,0.00940682865864478,-0.0440524957827179
"2004_14_DET_GB",2004,"GB",3,1,0.639738316934113,1,0,0.00940682865864478,-0.0440524957827179,-0.21621415715297,0.165489788128884
"2004_14_IND_HOU",2004,"HOU",-9,0,0.2474502389419,1,-2,-0.00567712995273587,-0.0197017800994217,0.452592038468407,-0.173355711799819
"2004_14_IND_HOU",2004,"IND",9,1,0.752549761058159,0,2,0.452592038468407,-0.173355711799819,-0.00567712995273587,-0.0197017800994217
"2004_14_KC_TEN",2004,"KC",11,1,0.635390569885664,0,1,0.40307140606157,0.206461702878385,0.33612412973209,-0.131656908532268
"2004_14_KC_TEN",2004,"TEN",-11,0,0.364609430114397,1,-1,0.33612412973209,-0.131656908532268,0.40307140606157,0.206461702878385
"2004_14_MIA_DEN",2004,"DEN",3,1,0.521993565722153,1,-2,-0.159082260953459,0.0461248689297416,-0.146122132763042,-0.044819897614864
"2004_14_MIA_DEN",2004,"MIA",-3,0,0.478006434277906,0,2,-0.146122132763042,-0.044819897614864,-0.159082260953459,0.0461248689297416
"2004_14_NO_DAL",2004,"DAL",-14,0,0.219616294624404,1,-2,-0.278547139114936,-0.155065929749981,0.158944218123076,-0.193169723974279
"2004_14_NO_DAL",2004,"NO",14,1,0.780383705375653,0,2,0.158944218123076,-0.193169723974279,-0.278547139114936,-0.155065929749981
"2004_14_NYG_BAL",2004,"BAL",23,1,1.0405532157471,1,4,-0.0353616197867014,-0.109043937506309,-0.159515094930557,-0.826647960733019
"2004_14_NYG_BAL",2004,"NYG",-23,0,-0.0405532157470508,0,-4,-0.159515094930557,-0.826647960733019,-0.0353616197867014,-0.109043937506309
"2004_14_NYJ_PIT",2004,"NYJ",-11,0,0.217038178166019,0,-1,-0.234629969431396,-0.112245878530666,-0.0388221343417752,0.0374280782200878
"2004_14_NYJ_PIT",2004,"PIT",11,1,0.782961821834039,1,1,-0.0388221343417752,0.0374280782200878,-0.234629969431396,-0.112245878530666
"2004_14_OAK_ATL",2004,"ATL",25,1,1.03799765643315,1,3,0.090470733165195,0.111201426328625,-0.426457710056151,0.0342139919909338
"2004_14_OAK_ATL",2004,"LV",-25,0,-0.0379976564330906,0,-3,-0.426457710056151,0.0342139919909338,0.090470733165195,0.111201426328625
"2004_14_PHI_WAS",2004,"PHI",3,1,0.483754704366688,0,-1,0.0436735190290339,0.0318675974904181,-0.031376385929938,-0.0566573363123461
"2004_14_PHI_WAS",2004,"WAS",-3,0,0.51624529563337,1,1,-0.031376385929938,-0.0566573363123461,0.0436735190290339,0.0318675974904181
"2004_14_SEA_MIN",2004,"MIN",-4,0,0.284734356704868,1,0,0.0659155857993158,-0.267168634148497,0.393491003870675,-0.096885268869754
"2004_14_SEA_MIN",2004,"SEA",4,1,0.71526564329519,0,0,0.393491003870675,-0.096885268869754,0.0659155857993158,-0.267168634148497
"2004_14_SF_ARI",2004,"ARI",-3,0,0.616601647281155,1,0,0.122778678295441,0.0631428551307228,0.126469745874702,-0.087248082177667
"2004_14_SF_ARI",2004,"SF",3,1,0.383398352718904,0,0,0.126469745874702,-0.087248082177667,0.122778678295441,0.0631428551307228
"2004_14_STL_CAR",2004,"CAR",13,1,1.01873178024372,1,6,-0.0193792677309806,-0.159579747165588,-0.34498685850036,-0.258614912914345
"2004_14_STL_CAR",2004,"LA",-13,0,-0.0187317802436594,0,-6,-0.34498685850036,-0.258614912914345,-0.0193792677309806,-0.159579747165588
"2004_14_TB_SD",2004,"LAC",7,1,0.735306995611026,1,1,0.203906631954035,-0.17203436158453,0.0482967735218688,-0.263991300119271
"2004_14_TB_SD",2004,"TB",-7,0,0.264693004389031,0,-1,0.0482967735218688,-0.263991300119271,0.203906631954035,-0.17203436158453
"2004_15_BAL_IND",2004,"BAL",-10,0,0.174096442284264,0,-2,-0.159303670364697,0.0232689440840573,0.217210449862875,-0.135014571731021
"2004_15_BAL_IND",2004,"IND",10,1,0.825903557715794,1,2,0.217210449862875,-0.135014571731021,-0.159303670364697,0.0232689440840573
"2004_15_BUF_CIN",2004,"BUF",16,1,0.749219553372572,0,3,0.0691830070810498,-0.377588721592082,-0.285265970386957,-0.313905553279845
"2004_15_BUF_CIN",2004,"CIN",-16,0,0.250780446627483,1,-3,-0.285265970386957,-0.313905553279845,0.0691830070810498,-0.377588721592082
"2004_15_CAR_ATL",2004,"ATL",3,1,0.384857619873405,1,-1,-0.0722529035178012,-0.0731975115213633,0.216716541655182,-0.201750865685754
"2004_15_CAR_ATL",2004,"CAR",-3,0,0.615142380126652,0,1,0.216716541655182,-0.201750865685754,-0.0722529035178012,-0.0731975115213633
"2004_15_DAL_PHI",2004,"DAL",-5,0,0.497532016871367,0,3,-0.10773963406648,-0.126311012581157,-0.166636508872703,0.0882608709205389
"2004_15_DAL_PHI",2004,"PHI",5,1,0.502467983128691,1,-3,-0.166636508872703,0.0882608709205389,-0.10773963406648,-0.126311012581157
"2004_15_DEN_KC",2004,"DEN",-28,0,-0.168759018643515,0,-3,-0.163548703475454,0.16540305180454,0.678381206499209,0.00373548533308253
"2004_15_DEN_KC",2004,"KC",28,1,1.16875901864358,1,3,0.678381206499209,0.00373548533308253,-0.163548703475454,0.16540305180454
"2004_15_HOU_CHI",2004,"CHI",-19,0,-0.121081407903939,1,-4,-0.465787027571837,-0.527806966858399,0.15633934288852,-0.148838934880505
"2004_15_HOU_CHI",2004,"HOU",19,1,1.12108140790399,0,4,0.15633934288852,-0.148838934880505,-0.465787027571837,-0.527806966858399
"2004_15_JAX_GB",2004,"GB",-3,0,0.311986147766866,1,-4,0.239988940520248,-0.551981417753268,0.0185753350043131,0.18683625808508
"2004_15_JAX_GB",2004,"JAX",3,1,0.688013852233192,0,4,0.0185753350043131,0.18683625808508,0.239988940520248,-0.551981417753268
"2004_15_MIN_DET",2004,"DET",-1,0,0.39403424890448,1,-2,0.256753547934873,-0.0582322827135415,0.432802694096355,-0.0961873196996749
"2004_15_MIN_DET",2004,"MIN",1,1,0.605965751095579,0,2,0.432802694096355,-0.0961873196996749,0.256753547934873,-0.0582322827135415
"2004_15_NE_MIA",2004,"MIA",1,1,0.569205242585292,1,3,0.032914797924072,-0.20230545580206,-0.0309942479591084,0.182003173925222
"2004_15_NE_MIA",2004,"NE",-1,0,0.430794757414766,0,-3,-0.0309942479591084,0.182003173925222,0.032914797924072,-0.20230545580206
"2004_15_NO_TB",2004,"NO",4,1,0.670923929611879,0,3,0.0727421897849509,-0.144151869670688,-0.146643330357663,-0.113271833127576
"2004_15_NO_TB",2004,"TB",-4,0,0.329076070388179,1,-3,-0.146643330357663,-0.113271833127576,0.0727421897849509,-0.144151869670688
"2004_15_PIT_NYG",2004,"NYG",-3,0,0.369282245564332,1,1,0.276837195642401,-0.0939832579738085,0.578225180213057,-0.016769776242614
"2004_15_PIT_NYG",2004,"PIT",3,1,0.630717754435727,0,-1,0.578225180213057,-0.016769776242614,0.276837195642401,-0.0939832579738085
"2004_15_SD_CLE",2004,"CLE",-21,0,-0.340326114481768,1,-1,-0.735083821631912,0.0883339284939274,0.570875103327645,0.0886398536373315
"2004_15_SD_CLE",2004,"LAC",21,1,1.34032611448183,0,1,0.570875103327645,0.0886398536373315,-0.735083821631912,0.0883339284939274
"2004_15_SEA_NYJ",2004,"NYJ",23,1,1.30476502717929,1,3,0.837484958758675,0.270717894528765,0.114664048420555,-0.164743377467279
"2004_15_SEA_NYJ",2004,"SEA",-23,0,-0.304765027179227,0,-3,0.114664048420555,-0.164743377467279,0.837484958758675,0.270717894528765
"2004_15_STL_ARI",2004,"ARI",24,1,0.970356103752961,1,1,0.0710171050336535,0.0433644345828465,-0.301214075144592,-0.299335350387264
"2004_15_STL_ARI",2004,"LA",-24,0,0.0296438962470964,0,-1,-0.301214075144592,-0.299335350387264,0.0710171050336535,0.0433644345828465
"2004_15_TEN_OAK",2004,"LV",5,1,0.648862340149071,1,1,0.445781970150271,-0.310761905612461,0.263898355768539,-0.114595593317063
"2004_15_TEN_OAK",2004,"TEN",-5,0,0.351137659850987,0,-1,0.263898355768539,-0.114595593317063,0.445781970150271,-0.310761905612461
"2004_15_WAS_SF",2004,"SF",-10,0,0.000432611564154326,1,-3,-0.36564666552543,-0.218445536638481,0.368340297102935,-0.290259344459628
"2004_15_WAS_SF",2004,"WAS",10,1,0.999567388435902,0,3,0.368340297102935,-0.290259344459628,-0.36564666552543,-0.218445536638481
"2004_16_ARI_SEA",2004,"ARI",-3,0,0.485530710458754,0,-1,0.0390356153063701,-0.0770196098060946,-0.196968965525022,0.127172218847342
"2004_16_ARI_SEA",2004,"SEA",3,1,0.514469289541305,1,1,-0.196968965525022,0.127172218847342,0.0390356153063701,-0.0770196098060946
"2004_16_ATL_NO",2004,"ATL",-13,0,0.32607145007308,0,-1,-0.20281327563248,-0.140645164651505,-0.119581547129201,-0.0849256502437415
"2004_16_ATL_NO",2004,"NO",13,1,0.673928549926977,1,1,-0.119581547129201,-0.0849256502437415,-0.20281327563248,-0.140645164651505
"2004_16_BAL_PIT",2004,"BAL",-13,0,0.252204041225772,0,1,0.0569752399159552,-0.198244496971122,0.219182203636051,0.101691868070415
"2004_16_BAL_PIT",2004,"PIT",13,1,0.747795958774287,1,-1,0.219182203636051,0.101691868070415,0.0569752399159552,-0.198244496971122
"2004_16_BUF_SF",2004,"BUF",34,1,1.2152644814931,0,3,0.256500426051654,0.188665431173932,-0.585655444499571,-0.137189931639647
"2004_16_BUF_SF",2004,"SF",-34,0,-0.215264481493043,1,-3,-0.585655444499571,-0.137189931639647,0.256500426051654,0.188665431173932
"2004_16_CAR_TB",2004,"CAR",17,1,1.14988987111022,0,3,0.813903491929015,-0.0865367988105087,0.0527571012222646,-0.381042513715026
"2004_16_CAR_TB",2004,"TB",-17,0,-0.14988987111016,1,-3,0.0527571012222646,-0.381042513715026,0.813903491929015,-0.0865367988105087
"2004_16_CHI_DET",2004,"CHI",-6,0,0.472394099444486,0,0,-0.218536590827844,-0.120361518701538,-0.283666093303873,-0.102965139612858
"2004_16_CHI_DET",2004,"DET",6,1,0.527605900555571,1,0,-0.283666093303873,-0.102965139612858,-0.218536590827844,-0.120361518701538
"2004_16_CLE_MIA",2004,"CLE",-3,0,0.46334333576315,0,-3,0.0786048365102033,-0.148937474326466,-0.22144157746561,0.0495899209636264
"2004_16_CLE_MIA",2004,"MIA",3,1,0.536656664236909,1,3,-0.22144157746561,0.0495899209636264,0.0786048365102033,-0.148937474326466
"2004_16_DEN_TEN",2004,"DEN",21,1,1.37999925498502,0,1,0.733593947792221,0.0966974909558208,-0.560675878030139,-0.0351580407046381
"2004_16_DEN_TEN",2004,"TEN",-21,0,-0.379999254984962,1,-1,-0.560675878030139,-0.0351580407046381,0.733593947792221,0.0966974909558208
"2004_16_GB_MIN",2004,"GB",3,1,0.315026062139165,0,-1,0.446272653236601,0.0305255943894736,0.588990204251218,0.00685038956792346
"2004_16_GB_MIN",2004,"MIN",-3,0,0.684973937860896,1,1,0.588990204251218,0.00685038956792346,0.446272653236601,0.0305255943894736
"2004_16_HOU_JAX",2004,"HOU",21,1,1.25765794180641,0,3,0.149300667853697,-0.0511187462897993,-1.01546845697714,0.102131615764366
"2004_16_HOU_JAX",2004,"JAX",-21,0,-0.257657941806356,1,-3,-1.01546845697714,0.102131615764366,0.149300667853697,-0.0511187462897993
"2004_16_NE_NYJ",2004,"NE",16,1,0.941792168976474,0,3,0.406853941252043,-0.16761906964904,-0.171106279810618,-0.224235725623336
"2004_16_NE_NYJ",2004,"NYJ",-16,0,0.0582078310235838,1,-3,-0.171106279810618,-0.224235725623336,0.406853941252043,-0.16761906964904
"2004_16_NYG_CIN",2004,"CIN",1,1,0.4251338175916,1,-1,0.272765445824658,-0.617175338841965,0.0163058572783911,0.151275836507356
"2004_16_NYG_CIN",2004,"NYG",-1,0,0.574866182408457,0,1,0.0163058572783911,0.151275836507356,0.272765445824658,-0.617175338841965
"2004_16_OAK_KC",2004,"KC",1,1,0.55416531546132,1,-1,0.261403638872119,-0.102019982425393,0.144396140789026,0.0510101593367925
"2004_16_OAK_KC",2004,"LV",-1,0,0.44583468453874,0,1,0.144396140789026,0.0510101593367925,0.261403638872119,-0.102019982425393
"2004_16_PHI_STL",2004,"PHI",-13,0,0.0536501146946108,0,0,-0.293463776213617,-0.233643439058344,0.139669033723109,0.0227016663198332
"2004_16_PHI_STL",2004,"LA",13,1,0.946349885305447,1,0,0.139669033723109,0.0227016663198332,-0.293463776213617,-0.233643439058344
"2004_16_SD_IND",2004,"IND",3,1,0.363199748572812,1,0,0.281448220534519,0.0379469729259617,0.605214030489788,-0.00215212898794571
"2004_16_SD_IND",2004,"LAC",-3,0,0.636800251427249,0,0,0.605214030489788,-0.00215212898794571,0.281448220534519,0.0379469729259617
"2004_16_WAS_DAL",2004,"DAL",3,1,0.544685650907263,1,0,0.092981011358105,-0.382144490952809,-0.0648113880224168,-0.0346406507718105
"2004_16_WAS_DAL",2004,"WAS",-3,0,0.455314349092794,0,0,-0.0648113880224168,-0.0346406507718105,0.092981011358105,-0.382144490952809
"2004_17_ATL_SEA",2004,"ATL",-2,0,0.529245546771718,0,0,0.15260361170327,0.192813100634527,0.0876543480262626,0.0523411035856476
"2004_17_ATL_SEA",2004,"SEA",2,1,0.470754453228343,1,0,0.0876543480262626,0.0523411035856476,0.15260361170327,0.192813100634527
"2004_17_CIN_PHI",2004,"CIN",28,1,0.783933863276524,0,0,0.083178331684013,0.177484394190833,-0.394834881824015,0.095111939648632
"2004_17_CIN_PHI",2004,"PHI",-28,0,0.216066136723535,1,0,-0.394834881824015,0.095111939648632,0.083178331684013,0.177484394190833
"2004_17_CLE_HOU",2004,"CLE",8,1,0.374529612206505,0,-2,-0.0630053971567415,-0.1365666266891,-0.0937203597131884,-0.097199719449106
"2004_17_CLE_HOU",2004,"HOU",-8,0,0.625470387793553,1,2,-0.0937203597131884,-0.097199719449106,-0.0630053971567415,-0.1365666266891
"2004_17_DAL_NYG",2004,"DAL",-4,0,0.272056622820749,0,-1,0.0623707713645024,0.121461723494576,0.241050225731063,0.150353717729449
"2004_17_DAL_NYG",2004,"NYG",4,1,0.727943377179312,1,1,0.241050225731063,0.150353717729449,0.0623707713645024,0.121461723494576
"2004_17_DET_TEN",2004,"DET",-5,0,0.214338011799092,0,-2,-0.0700171824636461,-0.0527829945611301,0.2087729323259,-0.141864055710218
"2004_17_DET_TEN",2004,"TEN",5,1,0.785661988200966,1,2,0.2087729323259,-0.141864055710218,-0.0700171824636461,-0.0527829945611301
"2004_17_GB_CHI",2004,"CHI",-17,0,-0.137590313830898,1,0,-0.318393559459807,-0.032810681885436,0.85611555653698,-0.258421126709436
"2004_17_GB_CHI",2004,"GB",17,1,1.13759031383096,0,0,0.85611555653698,-0.258421126709436,-0.318393559459807,-0.032810681885436
"2004_17_IND_DEN",2004,"DEN",19,1,0.963972610858615,1,1,0.305666028539226,0.0102425798399239,0.139848239041447,-0.696469092015953
"2004_17_IND_DEN",2004,"IND",-19,0,0.0360273891414417,0,-1,0.139848239041447,-0.696469092015953,0.305666028539226,0.0102425798399239
"2004_17_JAX_OAK",2004,"JAX",7,1,0.674733012401244,0,2,-0.0403060330692727,-0.309704155323114,-0.404719770763072,-0.113978259072736
"2004_17_JAX_OAK",2004,"LV",-7,0,0.325266987598812,1,-2,-0.404719770763072,-0.113978259072736,-0.0403060330692727,-0.309704155323114
"2004_17_KC_SD",2004,"KC",-7,0,0.324376535497707,0,-2,0.0367176657796593,0.0375945023610257,0.0593169082985543,0.117346482493931
"2004_17_KC_SD",2004,"LAC",7,1,0.675623464502353,1,2,0.0593169082985543,0.117346482493931,0.0367176657796593,0.0375945023610257
"2004_17_MIA_BAL",2004,"BAL",7,1,0.831476797074776,1,3,0.100312798617461,-0.095476849426729,-0.258157423880963,0.106782379274955
"2004_17_MIA_BAL",2004,"MIA",-7,0,0.168523202925283,0,-3,-0.258157423880963,0.106782379274955,0.100312798617461,-0.095476849426729
"2004_17_MIN_WAS",2004,"MIN",-3,0,0.536104441286645,0,2,0.21641560711103,-0.0997780390145421,0.118814748828299,-0.0133045653230511
"2004_17_MIN_WAS",2004,"WAS",3,1,0.463895558713414,1,-2,0.118814748828299,-0.0133045653230511,0.21641560711103,-0.0997780390145421
"2004_17_NO_CAR",2004,"CAR",-3,0,0.133319267694047,1,-3,-0.0752280948014631,-0.61698512062763,0.083532775384167,0.00668332826656602
"2004_17_NO_CAR",2004,"NO",3,1,0.866680732306009,0,3,0.083532775384167,0.00668332826656602,-0.0752280948014631,-0.61698512062763
"2004_17_NYJ_STL",2004,"NYJ",-3,0,0.515683965495079,0,3,-0.123794657405781,0.0975850412914706,0.147047208046468,-0.347896305882745
"2004_17_NYJ_STL",2004,"LA",3,1,0.484316034504978,1,-3,0.147047208046468,-0.347896305882745,-0.123794657405781,0.0975850412914706
"2004_17_PIT_BUF",2004,"BUF",-5,0,0.575429263876142,1,1,-0.401065339518805,0.0267138201359723,-0.387013061199581,0.0640373411330352
"2004_17_PIT_BUF",2004,"PIT",5,1,0.424570736123916,0,-1,-0.387013061199581,0.0640373411330352,-0.401065339518805,0.0267138201359723
"2004_17_SF_NE",2004,"NE",14,1,0.566179518615529,1,-1,-0.252104499468555,0.330498342529474,0.0854572405295467,-0.390354168079082
"2004_17_SF_NE",2004,"SF",-14,0,0.433820481384529,0,1,0.0854572405295467,-0.390354168079082,-0.252104499468555,0.330498342529474
"2004_17_TB_ARI",2004,"ARI",5,1,0.777137815771792,1,3,-0.331281358278404,-0.266966950833867,-0.287435964023619,-0.658098413102562
"2004_17_TB_ARI",2004,"TB",-5,0,0.222862184228261,0,-3,-0.287435964023619,-0.658098413102562,-0.331281358278404,-0.266966950833867
"2005_01_ARI_NYG",2005,"ARI",-23,0,0.281561094620378,0,0,-0.0742091497752086,-0.497068907784491,-0.170008889251871,0.105840310364632
"2005_01_ARI_NYG",2005,"NYG",23,1,0.718438905379679,1,0,-0.170008889251871,0.105840310364632,-0.0742091497752086,-0.497068907784491
"2005_01_CHI_WAS",2005,"CHI",-2,0,0.238870051776384,0,0,-0.142558589106557,-0.276103318819016,0.0536558734474043,-0.0948913291543471
"2005_01_CHI_WAS",2005,"WAS",2,1,0.761129948223673,1,0,0.0536558734474043,-0.0948913291543471,-0.142558589106557,-0.276103318819016
"2005_01_CIN_CLE",2005,"CIN",14,1,0.767188166407461,0,1,0.13078901698846,0.0567499353747928,-0.167842604613714,-0.218147490568097
"2005_01_CIN_CLE",2005,"CLE",-14,0,0.232811833592597,1,-1,-0.167842604613714,-0.218147490568097,0.13078901698846,0.0567499353747928
"2005_01_DAL_SD",2005,"DAL",4,1,0.854785055038311,0,1,0.779119130242179,-0.216707658188118,0.0104296610371112,0.134897330478351
"2005_01_DAL_SD",2005,"LAC",-4,0,0.145214944961749,1,-1,0.0104296610371112,0.134897330478351,0.779119130242179,-0.216707658188118
"2005_01_DEN_MIA",2005,"DEN",-24,0,-0.0157409411995983,0,-1,-0.161473204522713,-0.563248519827741,0.247434024536643,-0.162609080530026
"2005_01_DEN_MIA",2005,"MIA",24,1,1.01574094119965,1,1,0.247434024536643,-0.162609080530026,-0.161473204522713,-0.563248519827741
